SampleID,StationID,Station_D,SampleDateTime,Latitude,Longitude,Depth,Temperature,Salinity,Sigma-T,Conductivity,Beam Attenuation,Chla Fluor,Dissolved Oxygen (Model 43),DO % Saturation,Air Irradiance,Water Irradiance,pH <2>,TA in (mmol/kgSW),TCO2 in (mmol/kgSW),t(oC) out,P (dbars) out,pH out,fCO2 out (matm),pCO2 out (matm),HCO3 out (mmol/kgSW),CO3 out (mmol/kgSW),CO2 out (mmol/kgSW),B Alk out (mmol/kgSW),OH out (mmol/kgSW),P Alk out (mmol/kgSW),Si Alk out (mmol/kgSW) ,Revelle out,WCa out,WAr out,xCO2 out (dry at 1 atm) (ppm),Field Replicate,Data Source,VINDTA Sample Name,Sampled Bottle Name,Sampling Date,Sampling Depth,Salinity - Carolina,Salinity - Ries ,Run T,Sampling T,Pressure,Comments
WN199099,N01,N01-m2,10/30/2019 13:01,42.41965866,-70.86462402,6.730971336,12.95548248,31.51576614,23.70454407,37.24756241,1.419372439,3.690290928,8.263528824,95.4066391,2037.750366,43.79210663,8.183319092,2150.589449,2004.286636,12.95548248,16.73097229,8.065359144,496.8446779,498.6929668,1871.247785,112.821533,20.21718921,52.07680554,1.630476487,0,0,13.49221811,2.738298715,1.738867238,506.016345,Y,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN19909A,N01,N01-s,10/30/2019 13:02,42.41972733,-70.86470795,1.796206474,13.32538319,31.2858181,23.4543457,37.32648087,2.252453566,4.046835899,8.777944565,101.9880219,2028.932739,632.4422607,8.195671082,2132.56529,1988.540534,13.32538319,11.79620647,8.059712449,502.8940101,504.7559523,1856.969848,111.3174182,20.25336998,51.31150442,1.657940497,0,0,13.52303265,2.708553173,1.720084211,512.3534474,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
BH,SG1,SG1-surface,11/11/2019 0:00,42.346533,-70.960667,1,7,30.9,,,,,,,,,,2155.100957,2041.263963,7,11,8.069058414,469.1278419,471.0134524,1926.376484,91.54802062,23.33946656,44.72677395,0.910537072,0,0,15.23883768,2.227029846,1.397478074,475.6330595,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
BH,SG1,SG1-bottom1,11/11/2019 0:00,42.346533,-70.960667,8,6.9,29.5,,,,,,,,,,2161.192492,2034.171233,6.900000095,18,8.127939576,410.4212825,412.0731012,1913.800616,99.7122251,20.65841005,46.97111216,1.003872105,0,0,14.77979012,2.439393239,1.524103788,416.0897965,Y,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
BH,SG1,SG1-bottom2,11/11/2019 0:00,42.346533,-70.960667,8,6.9,29.5,,,,,,,,,,2158.297009,2043.611627,6.900000095,18,8.092563207,448.6524612,450.4581486,1928.415008,92.61383152,22.5827629,43.73743021,0.925341453,0,0,15.35336293,2.265735763,1.415604669,454.8490034,Y,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN201,F06,F06-d,2/11/2020 8:35,42.1705131,-70.5772323,28.43,4.588419914,32.12034607,25.43708992,30.627285,0.574103296,0.570589662,10.26868725,98.46834564,,,,2193.521102,2024.86914,4.588419914,38.43000031,8.120968004,303.5101054,304.7695795,1886.593763,121.9516505,16.32378866,61.97435931,1.057286055,0,0,13.03470301,2.931623772,1.840823438,307.2929798,,ToRies_Labprocessed2020and2021_sharedSeaGlass,F06_d_02-11-20_6Jul21,F06-d,2/11/2020 0:00,28.43,32.12034607,32.22733333,24.99,4.588419914,28.43,
WN201,F06,F06-m,2/11/2020 8:37,42.1704025,-70.5775222,12.63,4.457470894,32.08878326,25.42546654,30.48374557,0.565780938,0.749777853,10.33511162,98.76768494,,,,2190.476589,2022.836993,4.457470894,22.62999916,8.121696798,302.8483189,304.1072375,1885.247669,121.2236076,16.36577937,61.74640227,1.042915978,0,0,13.06584851,2.923487748,1.83507671,306.6019839,,ToRies_Labprocessed2020and2021_sharedSeaGlass,F06_m_02-11-20_6Jul21,F06-m,2/11/2020 0:00,12.63,32.08878326,32.22733333,25.03,4.457470894,12.63,
WN201,F06,F06-s,2/11/2020 8:39,42.17033,-70.577774,2.01,4.373744965,32.06706619,25.41669464,30.39058876,0.520314753,0.975443661,10.37188435,98.90163422,,,,2187.593375,2022.406538,4.373744965,12.01000023,8.117396674,306.0434129,307.3170314,1886.177781,119.6431827,16.58558856,61.11398389,1.023006092,0,0,13.14958981,2.891140719,1.814506619,309.823194,,ToRies_Labprocessed2020and2021_sharedSeaGlass,F06_s_02-11-20_6Jul21,F06-s,2/11/2020 0:00,2.01,32.06706619,32.26066667,25,4.373744965,2.01,
WN201,N07,N07-d,2/11/2020 10:10,42.3556976,-70.7066497,46.36,5.690735817,32.44507599,25.57186699,31.85079384,0.668231368,0.333367527,9.613472939,94.87760162,,,8.241131783,2206.092319,2032.046722,5.690735817,56.36000061,8.109651823,315.1067973,316.3954122,1889.844548,125.9380431,16.26408099,63.21461993,1.164884216,0,0,12.82926531,3.0119359,1.895476888,319.2256446,,ToRies_Labprocessed2020and2021_sharedSeaGlass,N07_d_02-11-20_6Jul21,N07-d ,2/11/2020 0:00,46.36,32.44507599,32.494,24.97,5.690735817,46.36,
WN201,N07,N07-m,2/11/2020 10:12,42.3555755,-70.7071151,21.71,5.039539337,32.19574738,25.44855118,31.06863785,0.54963237,0.60469228,10.06570435,97.63567352,,,8.263056755,2195.648229,2023.667871,5.039539337,31.70999908,8.120101749,305.2825073,306.5417673,1883.323595,124.1999253,16.14427552,62.82409085,1.108329844,0,0,12.8975737,2.987827418,1.87744813,309.1616472,,ToRies_Labprocessed2020and2021_sharedSeaGlass,N07_m_02-11-20_6Jul21,N07-m ,2/11/2020 0:00,21.71,32.19574738,32.32733333,24.905,5.039539337,21.71,
WN201,N07,N07-s,2/11/2020 10:14,42.3554725,-70.7074356,2.35,5.00587368,32.14334106,25.41057014,30.98620033,0.511909306,1.006617665,10.13694954,98.21263123,,,8.263460159,2189.891882,2025.519827,5.00587368,12.35000038,8.103864085,318.4508346,319.7649997,1889.079343,119.5760038,16.86438347,60.6069767,1.061558375,0,0,13.16578197,2.888223782,1.814213936,322.4914795,,ToRies_Labprocessed2020and2021_sharedSeaGlass,N07_s_02-11-20_6Jul21,N07-s ,2/11/2020 0:00,2.35,32.14334106,32.294,24.94,5.00587368,2.35,
WN201,F22,F22-d,2/11/2020 11:53,42.4791069,-70.6191864,79.09,5.77529335,32.55957413,25.6526432,32.0389328,0.647391915,0.539777756,9.712181091,96.11772919,,,8.258775711,2207.896848,2042.427689,5.77529335,89.08999634,8.084588382,335.4418627,336.8121029,1904.373347,120.8033691,17.25094314,60.81066567,1.114293588,0,0,13.14463946,2.868976249,1.806867574,339.842667,,ToRies_Labprocessed2020and2021_sharedSeaGlass,F22_d_02-11-20_6Jul21,F22-d,2/11/2020 0:00,79.09,32.55957413,32.6,24.94,5.77529335,79.09,
WN201,F22,F22-m1,2/11/2020 11:55,42.4789962,-70.6193466,38.85,5.241633415,32.26418304,25.48044395,31.30652428,0.570817471,0.555632472,9.902830124,96.56978607,,,8.262852669,2193.833618,2027.161562,5.241633415,48.84999847,8.101986469,319.3631279,320.6769422,1889.39333,121.0114285,16.75689339,61.33615278,1.089403747,0,0,13.07744374,2.899612092,1.823289658,323.4566756,,ToRies_Labprocessed2020and2021_sharedSeaGlass,F22_m1_02-11-20_6Jul21,F22-m1,2/11/2020 0:00,38.85,32.26418304,32.42733333,24.96,5.241633415,38.85,
WN201,F22,F22-m2,2/11/2020 11:55,42.4789962,-70.6193466,38.85,5.241633415,32.26418304,25.48044395,31.30652428,0.570817471,0.555632472,9.902830124,96.56978607,,,8.262852669,2184.085129,2021.355428,5.241633415,48.84999847,8.093381053,325.1483389,326.4859527,1885.878585,118.416528,17.06044178,60.31384761,1.068029993,0,0,13.19388622,2.837434452,1.784192067,329.3160405,,ToRies_Labprocessed2020and2021_sharedSeaGlass,F22_m2_02-11-20_6Jul21,F22-m2,2/11/2020 0:00,38.85,32.26418304,32.42733333,25.03,5.241633415,38.85,
WN201,F22,F22-s,2/11/2020 11:56,42.478878,-70.6197433,2.29,4.829607487,32.07386398,25.37457466,30.77776718,0.510788441,1.092267632,10.16630936,98.03149414,,,8.26751709,2196.192612,2027.66209,4.829607487,12.28999996,8.117221743,308.2487553,309.5237999,1889.07207,122.1553104,16.4346244,61.74459768,1.073218241,0,0,13.03971765,2.951717873,1.853394258,312.1305116,,ToRies_Labprocessed2020and2021_sharedSeaGlass,F22_s_02-11_20_6Jul21,F22-s,2/11/2020 0:00,2.29,32.07386398,32.22733333,23.75,4.829607487,2.29,
WN201,N01,N01-d,2/11/2020 12:55,42.4189376,-70.8649063,31.31,4.825663567,32.18719101,25.46505356,30.88537216,0.582104683,0.473666668,10.00134087,96.50357819,,,8.250703812,2186.876109,2033.474956,4.825663567,41.31000137,8.077610684,338.9026807,340.304596,1902.563383,112.854361,18.05734438,57.62901717,0.983639582,0,0,13.59131377,2.709381516,1.702368936,343.1695283,,ToRies_Labprocessed2020and2021_sharedSeaGlass,N01_d_02-11-20_7Jul21,N01-d,2/11/2020 0:00,31.31,32.18719101,32.36066667,24.918,4.825663567,31.31,
WN201,N01,N01-m1,2/11/2020 12:57,42.4187011,-70.8650741,13.48,4.434329033,32.00611496,25.36222649,30.39378357,0.562895298,0.782085538,10.28298759,98.16016388,,,8.267003059,2174.767772,2018.687433,4.434329033,23.47999954,8.094479878,322.6393213,323.9809227,1887.28198,113.9588277,17.44650752,58.59874447,0.977699016,0,0,13.46094846,2.747378419,1.724643315,326.6343135,,ToRies_Labprocessed2020and2021_sharedSeaGlass,N01_m1_02-11-20_7Jul21,N01-m1,2/11/2020 0:00,13.48,32.00611496,32.26066667,25.018,4.434329033,13.48,
WN201,N01,N01-m2,2/11/2020 12:57,42.4187011,-70.8650741,13.48,4.434329033,32.00611496,25.36222649,30.39378357,0.562895298,0.782085538,10.28298759,98.16016388,,,8.267003059,2175.209902,2019.279336,4.434329033,23.47999954,8.094044346,323.0732477,324.4166535,1887.925983,113.883449,17.4699718,58.54863268,0.976719024,0,0,13.46854175,2.745561151,1.72350254,327.0736129,,ToRies_Labprocessed2020and2021_sharedSeaGlass,N01-m2_02-11-20_7Jul21,N01-m2,2/11/2020 0:00,13.48,32.00611496,32.26066667,24.961,4.434329033,13.48,
WN201,N01,N01-s,2/11/2020 12:59,42.4185256,-70.8651962,2.33,4.392699242,31.99114037,25.35449791,30.34141541,0.570197463,1.274273872,10.3729763,98.90837097,,,8.270516396,2177.521037,2022.168621,4.392699242,12.32999992,8.094271353,323.7191131,325.0659504,1890.978415,113.6518717,17.53831269,58.2759349,0.970979263,0,0,13.50546244,2.747083934,1.723859658,327.7205054,,ToRies_Labprocessed2020and2021_sharedSeaGlass,N01_s_02-11-20_7Jul21,N01-s,2/11/2020 0:00,2.33,31.99114037,32.194,25.01,4.392699242,2.33,
CC,HAR,HAR-bottom1,5/7/2021 0:56,41.657931,-70.115249,4,12.66,30.9,,,,,,,,,,2181.580596,1991.620448,12.65999985,14,8.041558803,385.2386375,386.6771927,1836.401899,139.4387306,15.77989083,64.29783259,2.012590119,0,0,12.03882287,3.375696444,2.144939822,392.2436726,,ToRies_Labprocessed2020and2021_sharedSeaGlass,HAR_bottom1_05-07-21_7Jul21,HAR_bottom1,5/7/2021 0:00,4,30.9,31.994,24.933,12.66,4,
CC,HAR,HAR-bottom1,5/7/2021 0:56,41.657931,-70.115249,4,12.66,30.9,,,,,,,,,,2177.129149,1994.299057,12.65999985,14,8.026235074,400.5302158,402.0258727,1842.913732,134.9759157,16.40935635,62.33157227,1.94172338,0,0,12.25460015,3.268305691,2.07653099,407.8134137,,ToRies_Labprocessed2020and2021_sharedSeaGlass,HAR_bottom2_05-07-21_7Jul21,HAR_bottom2,5/7/2021 0:00,4,30.9,31.96066667,24.997,12.66,4,
CC,HAR,HAR-surface,5/7/2021 0:56,41.657931,-70.115249,1,12.69,30.7,,,,,,,,,,2179.329751,1995.272184,12.68999958,11,8.028403034,398.8035968,400.2922324,1843.136901,135.8122143,16.32312038,62.6211671,1.956796644,0,0,12.22096346,3.290357761,2.090589871,406.0663314,,ToRies_Labprocessed2020and2021_sharedSeaGlass,HAR_surface_05-07-21_7Jul21,HAR_surface,5/7/2021 0:00,1,30.7,31.96066667,24.943,12.69,1,
WN215,F06,F06-d,6/23/2021 14:01,42.170185,-70.5770416,29.47,8.184679031,32.1697998,25.02575684,33.73606491,0.458278745,0.514916837,8.572748184,89.52570343,,,8.03442955,1873.457233,1855.264888,19.39999962,11,7.504518212,1370.666341,1375.365946,1763.196148,44.84150095,47.22723431,19.60064207,1.009334781,0,0,17.57912765,1.132132568,0.717655136,1406.150504,,ToRies_Labprocessed2020and2021_sharedSeaGlass,HAR_surface1_06-11-21_04Aug21,HAR-surface1,6/11/2021 0:00,1,24.16,26.794,25.101,19.4,11,
WN215,F06,F06-m,6/23/2021 14:03,42.1699295,-70.5769882,13.28,13.08182335,31.71988869,23.8380661,37.57949829,0.828932106,3.305075407,9.012097359,104.4576569,,,8.144982338,1856.136812,1851.481165,19.39999962,11,7.451018222,1546.029592,1551.330465,1758.642158,39.57914654,53.25984809,17.47948538,0.892985388,0,0,17.53977624,0.999052632,0.633383518,1586.05296,,ToRies_Labprocessed2020and2021_sharedSeaGlass,HAR_surface2_06-11-21_04Aug21,HAR-surface2,6/11/2021 0:00,1,24.16,26.82733333,25.124001,19.4,11,
WN215,F06,F06-s,6/23/2021 14:04,42.1696243,-70.5769882,1.63,16.54273415,31.36795044,22.83461189,40.28847504,0.794692874,0.7083112,8.62792778,107.0635605,,,8.217160225,1849.012525,1850.352151,19.39999962,13,7.429682169,1624.379651,1629.949162,1756.920807,37.40140693,56.02994286,16.48078378,0.846063653,0,0,17.5069133,0.945232885,0.598694201,1666.436067,,ToRies_Labprocessed2020and2021_sharedSeaGlass,HAR_bottom_06-11-21_04Aug21,HAR-bottom,6/11/2021 0:00,3,24.03,26.594,24.603001,19.4,13,
WN215,N07,N07-d,6/23/2021 12:33,42.3549728,-70.7064056,44.6,6.960050106,32.26652527,25.27210426,32.77605438,0.611041665,0.384648234,8.588197708,87.23926544,,,7.996217251,1781.431863,1773.416462,22.25,11,7.444642752,1545.302607,1550.416875,1683.984304,39.76962268,49.66260327,16.84770965,1.097211658,0,0,17.46466267,1.023328535,0.64851052,1591.992082,,ToRies_Labprocessed2020and2021_sharedSeaGlass,HAR_surface_06-18-21_04Aug21,HAR-surface,6/18/2021 0:00,1,22.9,25.094,25.129,22.25,11,
WN215,N07,N07-m,6/23/2021 12:34,42.3550605,-70.7066345,23.36,9.616834641,32.29850006,24.90654182,35.10765839,0.702241063,3.197761536,10.02476597,108.2144165,,,8.167951584,1772.466469,1759.888637,22.25,12.60000038,7.464931765,1465.504587,1470.354758,1671.58594,41.16294073,47.13983979,17.4442335,1.145365642,0,0,17.49197085,1.060180267,0.671349587,1509.78673,,ToRies_Labprocessed2020and2021_sharedSeaGlass,HAR_bottom1_06-18-21_04Aug21,HAR-bottom1,6/18/2021 0:00,2.6,22.9,24.92733333,25.211,22.25,12.6,
WN215,N07,N07-s,6/23/2021 12:37,42.3548164,-70.7067794,1.73,14.92200947,31.57044792,23.34691048,39.05767822,0.717815578,0.583358526,9.041881561,108.75383,,,8.209500313,1776.859112,1766.825462,22.25,12.60000038,7.452688903,1511.220999,1516.222472,1677.887243,40.37090486,48.56729586,17.14820633,1.117861819,0,0,17.46371868,1.038550329,0.658168981,1556.880738,,ToRies_Labprocessed2020and2021_sharedSeaGlass,HAR_bottom2_06-18-21_04Aug21,HAR-bottom2,6/18/2021 0:00,2.6,22.9,25.094,25.211,22.25,12.6,
WN215,F22,F22-d,6/23/2021 10:34,42.47863,-70.6167831,78.33,6.308735847,32.48087311,25.52525139,32.42582703,1.248657942,0.306027979,8.734474182,87.49922943,,,7.984261513,2047.932213,1908.806594,23.10000038,13,7.775405993,736.9216223,739.33511,1775.737963,110.700114,22.3685409,47.90203232,2.909149339,0,0,13.00654881,2.722758882,1.771792207,760.164042,,ToRies_Labprocessed2020and2021_sharedSeaGlass,HAR_bottom1_07-08-21_04Aug21,HAR-bottom1,7/8/2021 0:00,3,30.42,31.594,25.205999,23.1,13,
WN215,F22,F22-m1,6/23/2021 10:37,42.4786567,-70.6173477,33.43,7.39313364,32.36038208,25.28745651,33.23099899,0.597763658,2.991455317,9.335767746,95.85204315,,,8.047068596,2055.957041,1906.41634,23.10000038,13,7.799579897,693.8183693,696.0906897,1768.440639,116.9303866,21.04535336,50.58826783,3.083506833,0,0,12.6561559,2.873123017,1.870310472,715.6998551,,ToRies_Labprocessed2020and2021_sharedSeaGlass,HAR_bottom2_07-08-21_04Aug21,HAR-bottom2,7/8/2021 0:00,3,30.42,31.72733333,25.254999,23.1,13,
WN215,F22,F22-m2,6/23/2021 10:37,42.4786567,-70.6173477,33.43,7.39313364,32.36038208,25.28745651,33.23099899,0.597763658,2.991455317,9.335767746,95.85204315,,,8.047068596,2048.182363,1905.795891,23.10000038,11,7.783925575,720.9386409,723.2997828,1771.315416,112.597076,21.883393,48.72318837,2.966343764,0,0,12.89102235,2.770237166,1.802646965,743.6769593,,ToRies_Labprocessed2020and2021_sharedSeaGlass,HAR_surface_07-08-21_04Aug21,HAR-surface,7/8/2021 0:00,1,29.83,31.594,25.25,23.1,11,
WN215,F22,F22-s,6/23/2021 10:39,42.4782104,-70.6172256,2,14.47889137,31.6970787,23.53786087,38.79959106,0.975153387,1.28559494,9.159898758,109.268631,,,8.186052322,2024.658209,1931.875096,20.98999977,12,7.694662696,904.1606756,907.2000467,1818.821619,83.8022814,29.25122916,36.30979157,1.94290077,0,0,14.95676762,2.07312195,1.336148873,929.6128994,,ToRies_Labprocessed2020and2021_sharedSeaGlass,NFal_bottom1_06-16-21_04Aug21,NFal-bottom1,6/16/2021 0:00,2,29.9,30.26066667,25.118999,20.99,12,
WN215,N01,N01-d,6/23/2021 9:23,42.4189376,-70.863533,30.64,7.864153385,32.16530609,25.06835747,33.45508957,0.643178821,0.508317351,8.110006332,84.07103729,,,7.969347954,2029.891358,1937.743934,20.98999977,12,7.690677282,914.8584581,917.9337903,1824.587484,83.58023632,29.57613768,36.2340626,1.930146324,0,0,14.98153349,2.06569411,1.331908275,940.6101403,,ToRies_Labprocessed2020and2021_sharedSeaGlass,NFal_bottom2_06-16-21_04Aug21,NFal-bottom2,6/16/2021 0:00,2,29.9,30.394,25.129,20.99,12,
WN215,N01,N01-m1,6/23/2021 9:24,42.418682,-70.8634185,15.77,8.939020157,31.95335388,24.74324226,34.17724991,0.681356847,2.142413855,8.560126305,90.81141663,,,8.017518044,2142.639018,1985.079362,12.98081875,12.02000046,7.96838883,460.4075788,462.1197631,1847.20844,119.1667051,18.70423059,55.36270665,1.745301101,0,0,13.02737812,2.892252359,1.837314863,468.9169428,,ToRies_Labprocessed2020and2021_sharedSeaGlass,N01_s_06-23-21_05Aug21,N01-s,6/23/2021 0:00,2.02,31.59829903,31.66066667,24.868999,12.98081875,12.02,
WN215,N01,N01-m2,6/23/2021 9:24,42.418682,-70.8634185,15.77,8.939020157,31.95335388,24.74324226,34.17724991,0.681356847,2.142413855,8.560126305,90.81141663,,,8.017518044,2186.314466,2074.922816,7.864153385,40.63999939,7.914517972,525.0316372,527.1181251,1958.833212,90.92865855,25.16103,44.70824323,0.928054376,0,0,15.27506661,2.184658863,1.377808191,532.6021465,,ToRies_Labprocessed2020and2021_sharedSeaGlass,N01_d_06-23-21_05Aug21,N01-d,6/23/2021 0:00,30.64,32.16530609,32.194,25.152,7.864153385,40.64,
WN215,N01,N01-s,6/23/2021 9:26,42.4186439,-70.8636016,2.02,12.98081875,31.59829903,23.76337242,37.35574341,1.07188189,1.681867719,8.785443306,101.5384293,,,8.070425034,2173.834336,2045.600382,8.939020157,25.77000046,7.950407862,480.7497424,482.6335744,1922.654727,100.6910316,22.25468364,48.68987424,1.118993862,0,0,14.46224492,2.430798166,1.534072218,488.040013,,ToRies_Labprocessed2020and2021_sharedSeaGlass,N01_m1_06-23-21_05Aug21,N01-m1,6/23/2021 0:00,15.77,31.95335388,31.86066667,25.219,8.939020157,25.77,
WN216,F06,F06-d,7/27/2021 9:57,42.170227,-70.5760574,28.15,10.00173664,32.09930038,24.68835831,35.25205994,0.614411235,0.496839911,7.954974174,86.4981842,,,7.926566124,2168.740202,2038.549683,8.939020157,25.77000046,7.957124003,471.5868364,473.4347633,1915.016551,101.6941416,21.83893935,49.21134219,1.135205111,0,0,14.36688883,2.455909887,1.549658169,478.7383517,,ToRies_Labprocessed2020and2021_sharedSeaGlass,N01_m2_06-23-21_05Aug21,N01-m2,6/23/2021 0:00,15.77,31.95335388,31.794,25.186001,8.939020157,25.77,
WN216,F06,F06-m,7/27/2021 9:58,42.1701126,-70.5761337,13.29,16.80039024,31.31254005,22.73366928,40.46194458,0.835905373,3.440796375,8.418119431,104.956398,,,8.090390205,2085.15236,1954.909634,18.77384186,11.71000004,7.821388598,667.7242755,670.031691,1827.086991,104.9284706,22.89418481,46.07731117,2.146464243,0,0,13.69646077,2.573828772,1.652994711,684.4086377,,ToRies_Labprocessed2020and2021_sharedSeaGlass,N01_s_07-27-21_05Aug21,N01-s,7/17/2021 0:00,1.71,30.25152969,30.96066667,25.134001,18.77384186,11.71,
WN216,F06,F06-s,7/27/2021 10:00,42.1700019,-70.5762023,2.2,20.81565666,30.69352341,21.26933289,43.34967041,1.030919433,3.03191328,8.740095139,117.1894531,,,8.24471283,2182.08103,2079.441719,9.682477951,40.09000015,7.861683467,605.748367,608.0991227,1964.994953,87.12703687,27.31968773,41.85734847,0.988735749,0,0,15.55096879,2.095807385,1.325161947,615.264258,,ToRies_Labprocessed2020and2021_sharedSeaGlass,N01_d_07-27-21_05Aug21,N01-d,7/17/2021 0:00,30.09,32.09444809,32.06066667,25.124001,9.682477951,40.09,
WN216,N07,N07-d,7/27/2021 11:30,42.3566856,-70.7058029,46.9,8.595264435,32.21285629,24.99904251,34.14096832,0.873425305,0.3591111,7.550492764,79.61265564,,,7.836540222,2134.762625,2026.85904,11.80321407,24,7.856610173,609.9056072,612.2083649,1910.993327,90.09858594,25.76705934,42.39123656,1.195139454,0,0,15.11352338,2.184359036,1.383594828,620.5345365,,ToRies_Labprocessed2020and2021_sharedSeaGlass,N01_m1_07-27-21_05Aug21,N01-m1,7/17/2021 0:00,14,31.51073837,31.36066667,24.987,11.80321407,24,
WN216,N07,N07-m,7/27/2021 11:32,42.3568534,-70.7057266,23.57,12.51910877,31.92009354,24.10176659,37.29438019,0.399019867,0.906870484,8.240179062,94.50395966,,,7.962864876,2133.691756,2006.806409,11.80321407,24,7.910824671,530.6588385,532.6623923,1883.763786,100.6235754,22.41907209,47.33920964,1.354044947,0,0,14.28918525,2.439527923,1.545221349,539.9067208,,ToRies_Labprocessed2020and2021_sharedSeaGlass,N01_m2_07-27-21_05Aug21,N01-m2,7/17/2021 0:00,14,31.51073837,31.36066667,25.173,11.80321407,24,
WN216,N07,N07-s,7/27/2021 11:34,42.3570365,-70.7056503,2.02,21.84108353,30.42023659,20.78705406,43.93257523,1.223131299,1.717749596,8.737987518,119.187149,,,8.257518768,2136.984428,1937.772099,14.92200947,11.72999954,8.038127195,383.3633776,384.7541251,1777.62795,145.4645115,14.67968597,65.96495031,2.471788597,0,0,11.58033319,3.539621879,2.256548087,391.1870187,,ToRies_Labprocessed2020and2021_sharedSeaGlass,N07_s_06-23-21_05Aug21,N07-s,6/23/2021 0:00,1.73,31.57044792,31.494,25.17,14.92200947,11.73,
WN216,F22,F22-d,7/27/2021 13:15,42.4799613,-70.616806,76.02,7.307369232,32.40195465,25.33237839,33.21369553,1.367129803,0.349642217,7.627672672,78.17964935,,,7.795564175,2189.667187,2081.085874,6.960050106,54.59999847,7.919381724,515.5721365,517.6455151,1966.649605,88.95377989,25.48254274,44.26631826,0.855964039,0,0,15.46289789,2.13062129,1.342391211,522.7046576,,ToRies_Labprocessed2020and2021_sharedSeaGlass,N07_d_06-23-21_05Aug21,N07-d,6/23/2021 0:00,44.6,32.26652527,32.26066667,25.229,6.960050106,54.6,
WN216,F22,F22-m1,7/27/2021 13:18,42.4798736,-70.616806,26.34,12.18802452,31.97380447,24.20589066,37.05685043,0.408951223,0.97028321,8.28651619,94.40226746,,,7.959320068,2196.162458,2024.347417,9.616834641,33.36000061,8.043427293,381.2336545,382.7143899,1880.268599,126.8671412,17.21168797,60.67205361,1.496518587,0,0,12.76630854,3.052072609,1.930371315,387.2032793,,ToRies_Labprocessed2020and2021_sharedSeaGlass,N07_m_06-23-21_05Aug21,N07-m,6/23/2021 0:00,23.36,32.29850006,32.26066667,25.268,9.616834641,33.36,
WN216,F22,F22-m2,7/27/2021 13:18,42.4798736,-70.616806,26.34,12.18802452,31.97380447,24.20589066,37.05685043,0.408951223,0.97028321,8.28651619,94.40226746,,,7.959320068,2125.224884,1963.584314,12.51910877,33.56999969,7.989520403,430.8916164,432.5035644,1824.897938,120.9072734,17.77923934,56.77440881,1.748341985,0,0,12.84608445,2.925341895,1.856326469,438.6733128,,ToRies_Labprocessed2020and2021_sharedSeaGlass,N07_m_07-27-21_05Aug21,N07-m,7/17/2021 0:00,23.57,31.92009354,31.494,25.257999,12.51910877,33.57,
WN216,F22,F22-s,7/27/2021 13:20,42.4798545,-70.6167831,1.78,19.73368454,30.39637756,21.32356262,41.99971008,2.40653038,2.494649887,9.287621498,121.8374252,,,8.184849739,2057.199673,1805.866536,21.84108353,12.02000046,8.060863565,346.5617194,347.7144908,1614.743476,180.1851066,10.93802061,77.18605543,4.908729281,0,0,9.936009149,4.455225429,2.880577879,356.7753115,,ToRies_Labprocessed2020and2021_sharedSeaGlass,N07_s_07-27-21_05Aug21,N07-s,7/17/2021 0:00,2.02,30.42023659,30.56066667,25.25,21.84108353,12.02,
WN216,N01,N01-d,7/27/2021 14:36,42.4198608,-70.8648529,30.09,9.682477951,32.09444809,24.73671341,34.96821213,0.674651027,0.543610394,7.375411034,79.6282196,,,7.835675716,2187.525448,2092.917733,8.595264435,56.90000153,7.852670295,615.9617857,618.3863127,1981.728294,82.39225515,28.79713376,40.15806376,0.868810104,0,0,15.9883738,1.974047856,1.246526179,625.1513128,,ToRies_Labprocessed2020and2021_sharedSeaGlass,N07_d_07-27-21_05Aug21,N07-d,7/17/2021 0:00,46.9,32.21285629,32.16066667,25.211,8.595264435,56.9,
WN216,N01,N01-m1,7/27/2021 14:38,42.4200363,-70.8650054,14,11.80321407,31.51073837,23.91739655,36.23100662,0.616505563,0.858091533,7.199679375,81.11432648,,,7.824321747,2122.672798,1922.508174,16.54273415,11.63000011,8.016537676,403.9521344,405.3877674,1761.255872,146.5160324,14.73633173,65.64639418,2.748226679,0,0,11.46965222,3.571860249,2.285047422,412.9208541,,ToRies_Labprocessed2020and2021_sharedSeaGlass,F06_s_06-23-21_12Aug21,F06-s,6/23/2021 0:00,1.63,31.36795044,31.46066667,25.224001,16.54273415,11.63,
WN216,N01,N01-m2,7/27/2021 14:38,42.4200363,-70.8650054,14,11.80321407,31.51073837,23.91739655,36.23100662,0.616505563,0.858091533,7.199679375,81.11432648,,,7.824321747,2183.603103,2055.591013,8.184679031,39.47000122,7.956952079,471.4953258,473.3612056,1932.990472,100.2473146,22.3531857,49.07203762,1.05722253,0,0,14.51687929,2.409601442,1.520270915,478.3958323,,ToRies_Labprocessed2020and2021_sharedSeaGlass,F06_d_06-23-21_12Aug21,F06-d,6/23/2021 0:00,29.47,32.1697998,32.16066667,25.294001,8.184679031,39.47,
